Wavelength [nm]	Absorbance/Fluorescence	Baseline counts	Sample counts
543,798157	-0,360561	616,000000	1413,000000
543,999146	-0,360960	615,000000	1412,000000
544,200134	-0,360036	615,000000	1409,000000
544,401123	-0,359419	615,000000	1407,000000
544,602112	-0,360216	613,000000	1405,000000
544,803101	-0,359288	613,000000	1402,000000
545,004089	-0,358668	613,000000	1400,000000
545,205078	-0,358756	612,000000	1398,000000
545,406067	-0,357511	612,000000	1394,000000
545,607056	-0,357286	611,000000	1391,000000
545,808044	-0,356035	611,000000	1387,000000
546,009033	-0,356519	609,000000	1384,000000
546,210022	-0,355976	608,000000	1380,000000
546,411011	-0,355346	608,000000	1378,000000
546,612000	-0,354083	608,000000	1374,000000
546,812988	-0,353215	607,000000	1369,000000
547,013977	-0,352660	606,000000	1365,000000
547,214966	-0,351784	605,000000	1360,000000
547,415955	-0,350184	605,000000	1355,000000
547,616943	-0,349297	604,000000	1350,000000
547,817932	-0,347685	604,000000	1345,000000
548,018921	-0,347184	602,000000	1339,000000
548,219910	-0,345234	602,000000	1333,000000
548,420898	-0,343996	601,000000	1327,000000
548,621887	-0,343080	600,000000	1322,000000
548,822876	-0,341829	599,000000	1316,000000
549,023865	-0,340570	598,000000	1310,000000
549,224854	-0,339303	597,000000	1304,000000
549,425842	-0,338363	596,000000	1299,000000
549,626831	-0,336688	596,000000	1294,000000
549,827820	-0,335736	595,000000	1289,000000
550,028809	-0,334779	594,000000	1284,000000
550,229797	-0,334494	593,000000	1281,000000
550,430786	-0,334209	592,000000	1278,000000
550,631775	-0,333923	591,000000	1275,000000
550,832764	-0,333241	591,000000	1273,000000
551,033752	-0,332952	590,000000	1270,000000
551,234741	-0,333688	589,000000	1270,000000
551,435730	-0,333346	589,000000	1269,000000
551,636719	-0,334084	588,000000	1269,000000
551,837708	-0,334824	587,000000	1269,000000
552,038696	-0,335222	586,000000	1268,000000
552,239685	-0,336306	585,000000	1269,000000
552,440674	-0,337049	584,000000	1269,000000
552,641663	-0,337733	584,000000	1271,000000
552,842651	-0,338819	583,000000	1272,000000
553,043640	-0,338477	583,000000	1271,000000
553,244629	-0,340311	581,000000	1272,000000
553,445618	-0,341059	580,000000	1272,000000
553,646606	-0,340718	580,000000	1271,000000
553,847595	-0,341534	578,000000	1269,000000
554,048584	-0,341601	577,000000	1267,000000
554,249573	-0,340915	577,000000	1265,000000
554,450562	-0,341047	575,000000	1261,000000
554,651550	-0,340013	575,000000	1258,000000
554,852539	-0,339386	574,000000	1254,000000
555,053528	-0,338755	573,000000	1250,000000
555,254517	-0,337773	572,000000	1245,000000
555,455505	-0,336786	571,000000	1240,000000
555,656494	-0,335792	570,000000	1235,000000
555,857483	-0,333677	570,000000	1229,000000
556,058472	-0,332669	569,000000	1224,000000
556,259460	-0,331299	568,000000	1218,000000
556,460449	-0,329920	567,000000	1212,000000
556,661438	-0,328891	566,000000	1207,000000
556,862427	-0,328264	564,000000	1201,000000
557,063416	-0,327586	563,000000	1197,000000
557,264404	-0,325403	563,000000	1191,000000
557,465393	-0,325122	561,000000	1186,000000
557,666382	-0,324797	560,000000	1183,000000
557,867371	-0,323694	560,000000	1180,000000
558,068359	-0,323773	558,000000	1176,000000
558,269348	-0,323443	557,000000	1173,000000
558,470337	-0,323072	557,000000	1172,000000
558,671326	-0,323111	556,000000	1170,000000
558,872314	-0,324305	554,000000	1169,000000
559,073303	-0,323933	554,000000	1168,000000
559,274292	-0,325504	552,000000	1168,000000
559,475281	-0,326663	551,000000	1169,000000
559,676270	-0,327452	550,000000	1169,000000
559,877258	-0,328985	549,000000	1171,000000
560,078247	-0,330517	548,000000	1173,000000
560,279236	-0,332051	547,000000	1175,000000
560,480225	-0,333215	546,000000	1176,000000
560,681213	-0,333953	546,000000	1178,000000
560,882202	-0,335117	545,000000	1179,000000
561,083191	-0,336651	544,000000	1181,000000
561,284180	-0,337818	543,000000	1182,000000
561,485168	-0,339352	542,000000	1184,000000
561,686157	-0,340521	541,000000	1185,000000
561,887146	-0,342862	539,000000	1187,000000
562,088135	-0,342862	539,000000	1187,000000
562,289124	-0,344400	538,000000	1189,000000
562,490112	-0,345208	537,000000	1189,000000
562,691101	-0,347558	535,000000	1191,000000
562,892090	-0,347922	535,000000	1192,000000
563,093079	-0,348735	534,000000	1192,000000
563,294067	-0,351093	532,000000	1194,000000
563,495056	-0,351910	531,000000	1194,000000
563,696045	-0,352273	531,000000	1195,000000
563,897034	-0,354275	529,000000	1196,000000
564,098022	-0,355460	528,000000	1197,000000
564,299011	-0,356646	527,000000	1198,000000
564,500000	-0,357833	526,000000	1199,000000
564,700989	-0,359022	525,000000	1200,000000
564,901978	-0,360212	524,000000	1201,000000
565,102966	-0,362595	522,000000	1203,000000
565,303955	-0,362956	522,000000	1204,000000
565,504944	-0,364149	521,000000	1205,000000
565,705933	-0,366900	519,000000	1208,000000
565,906921	-0,368097	518,000000	1209,000000
566,107910	-0,369295	517,000000	1210,000000
566,308899	-0,371337	515,000000	1211,000000
566,509888	-0,371695	515,000000	1212,000000
566,710876	-0,372898	514,000000	1213,000000
566,911865	-0,374949	512,000000	1214,000000
567,112854	-0,376155	511,000000	1215,000000
567,313843	-0,377858	509,000000	1215,000000
567,514832	-0,377858	509,000000	1215,000000
567,715820	-0,379070	508,000000	1216,000000
567,916809	-0,380283	507,000000	1217,000000
568,117798	-0,381140	506,000000	1217,000000
568,318787	-0,382860	504,000000	1217,000000
568,519775	-0,383366	503,000000	1216,000000
568,720764	-0,384230	502,000000	1216,000000
568,921753	-0,385096	501,000000	1216,000000
569,122742	-0,385964	500,000000	1216,000000
569,323730	-0,387704	498,000000	1216,000000
569,524719	-0,388577	497,000000	1216,000000
569,725708	-0,388737	496,000000	1214,000000
569,926636	-0,390492	494,000000	1214,000000
570,127625	-0,389776	494,000000	1212,000000
570,328613	-0,390656	493,000000	1212,000000
570,529602	-0,391179	492,000000	1211,000000
570,730591	-0,392589	490,000000	1210,000000
570,931580	-0,391871	490,000000	1208,000000
571,132568	-0,392038	489,000000	1206,000000
571,333557	-0,392567	488,000000	1205,000000
571,534546	-0,393268	486,000000	1202,000000
571,735535	-0,392907	486,000000	1201,000000
571,936523	-0,393077	485,000000	1199,000000
572,137512	-0,393249	484,000000	1197,000000
572,338501	-0,394321	482,000000	1195,000000
572,539490	-0,394495	481,000000	1193,000000
572,740479	-0,395035	480,000000	1192,000000
572,941467	-0,394846	479,000000	1189,000000
573,142456	-0,395932	477,000000	1187,000000
573,343445	-0,396111	476,000000	1185,000000
573,544434	-0,395378	476,000000	1183,000000
573,745422	-0,396472	474,000000	1181,000000
573,946411	-0,396284	473,000000	1178,000000
574,147400	-0,396834	472,000000	1177,000000
574,348389	-0,398309	470,000000	1176,000000
574,549377	-0,398495	469,000000	1174,000000
574,750366	-0,397013	469,000000	1170,000000
574,951355	-0,398126	467,000000	1168,000000
575,152344	-0,397940	466,000000	1165,000000
575,353333	-0,397753	465,000000	1162,000000
575,554321	-0,398314	464,000000	1161,000000
575,755310	-0,398502	463,000000	1159,000000
575,956299	-0,398691	462,000000	1157,000000
576,157288	-0,398505	461,000000	1154,000000
576,358276	-0,399263	459,000000	1151,000000
576,559265	-0,399076	458,000000	1148,000000
576,760254	-0,400026	457,000000	1148,000000
576,961243	-0,399841	456,000000	1145,000000
577,162231	-0,399655	455,000000	1142,000000
577,363220	-0,400807	453,000000	1140,000000
577,564209	-0,399662	453,000000	1137,000000
577,765198	-0,400437	451,000000	1134,000000
577,966187	-0,401600	449,000000	1132,000000
578,167175	-0,400448	449,000000	1129,000000
578,368164	-0,400260	448,000000	1126,000000
578,569153	-0,401818	446,000000	1125,000000
578,770142	-0,401633	445,000000	1122,000000
578,971130	-0,401447	444,000000	1119,000000
579,172119	-0,401260	443,000000	1116,000000
579,373108	-0,401463	442,000000	1114,000000
579,574097	-0,402652	440,000000	1112,000000
579,775085	-0,402467	439,000000	1109,000000
579,976074	-0,402281	438,000000	1106,000000
580,177063	-0,402488	437,000000	1104,000000
580,378052	-0,403298	435,000000	1101,000000
580,579041	-0,403113	434,000000	1098,000000
580,780029	-0,403323	433,000000	1096,000000
580,981018	-0,403136	432,000000	1093,000000
581,182007	-0,403347	431,000000	1091,000000
581,382996	-0,404172	429,000000	1088,000000
581,583984	-0,403986	428,000000	1085,000000
581,784973	-0,403799	427,000000	1082,000000
581,985962	-0,403612	426,000000	1079,000000
582,186951	-0,403423	425,000000	1076,000000
582,387939	-0,402615	425,000000	1074,000000
582,588928	-0,403449	423,000000	1071,000000
582,789917	-0,403259	422,000000	1068,000000
582,990906	-0,404508	420,000000	1066,000000
583,191895	-0,403284	420,000000	1063,000000
583,392883	-0,404130	418,000000	1060,000000
583,593872	-0,404982	416,000000	1057,000000
583,794861	-0,405204	415,000000	1055,000000
583,995850	-0,405428	414,000000	1053,000000
584,196838	-0,404825	413,000000	1049,000000
584,397827	-0,404634	412,000000	1046,000000
584,598816	-0,404442	411,000000	1043,000000
584,799805	-0,405310	409,000000	1040,000000
585,000793	-0,404055	409,000000	1037,000000
585,201782	-0,405346	407,000000	1035,000000
585,402771	-0,405154	406,000000	1032,000000
585,603760	-0,406034	404,000000	1029,000000
585,804749	-0,404766	404,000000	1026,000000
586,005737	-0,406731	401,000000	1023,000000
586,206726	-0,406966	400,000000	1021,000000
586,407715	-0,406348	399,000000	1017,000000
586,608704	-0,407011	398,000000	1016,000000
586,809692	-0,406819	397,000000	1013,000000
587,010681	-0,406196	396,000000	1009,000000
587,211670	-0,406001	395,000000	1006,000000
587,412659	-0,406908	393,000000	1003,000000
587,613647	-0,406714	392,000000	1000,000000
587,814636	-0,407631	390,000000	997,000000
588,015625	-0,407437	389,000000	994,000000
588,216614	-0,407242	388,000000	991,000000
588,417603	-0,407046	387,000000	988,000000
588,618591	-0,407290	386,000000	986,000000
588,819580	-0,407093	385,000000	983,000000
589,020569	-0,408027	383,000000	980,000000
589,221558	-0,407831	382,000000	977,000000
589,422546	-0,408080	381,000000	975,000000
589,623535	-0,407883	380,000000	972,000000
589,824524	-0,407236	379,000000	968,000000
590,025513	-0,408636	377,000000	966,000000
590,226501	-0,408889	376,000000	964,000000
590,427490	-0,408240	375,000000	960,000000
590,628479	-0,408494	374,000000	958,000000
590,829468	-0,408295	373,000000	955,000000
591,030457	-0,408094	372,000000	952,000000
591,231445	-0,408350	371,000000	950,000000
591,432434	-0,408148	370,000000	947,000000
591,633423	-0,408405	369,000000	945,000000
591,834412	-0,408924	367,000000	941,000000
592,035400	-0,408722	366,000000	938,000000
592,236389	-0,408983	365,000000	936,000000
592,437378	-0,409245	364,000000	934,000000
592,638367	-0,409043	363,000000	931,000000
592,839355	-0,410041	361,000000	928,000000
593,040344	-0,409839	360,000000	925,000000
593,241333	-0,411319	358,000000	923,000000
593,442322	-0,410647	357,000000	919,000000
593,643311	-0,411667	355,000000	916,000000
593,844299	-0,411943	354,000000	914,000000
594,045288	-0,411267	353,000000	910,000000
594,246277	-0,411065	352,000000	907,000000
594,447266	-0,411341	351,000000	905,000000
594,648254	-0,411899	349,000000	901,000000
594,849243	-0,411697	348,000000	898,000000
595,050232	-0,411494	347,000000	895,000000
595,251221	-0,412261	346,000000	894,000000
595,452209	-0,411571	345,000000	890,000000
595,653198	-0,413119	343,000000	888,000000
595,854187	-0,412917	342,000000	885,000000
596,055176	-0,412714	341,000000	882,000000
596,256165	-0,412510	340,000000	879,000000
596,457153	-0,413587	338,000000	876,000000
596,658142	-0,413882	337,000000	874,000000
596,859131	-0,413679	336,000000	871,000000
597,060120	-0,413475	335,000000	868,000000
597,261108	-0,413270	334,000000	865,000000
597,462097	-0,413063	333,000000	862,000000
597,663086	-0,413360	332,000000	860,000000
597,864075	-0,414467	330,000000	857,000000
598,065063	-0,414262	329,000000	854,000000
598,266052	-0,414056	328,000000	851,000000
598,467041	-0,413848	327,000000	848,000000
598,668030	-0,413639	326,000000	845,000000
598,869019	-0,413429	325,000000	842,000000
599,070007	-0,413734	324,000000	840,000000
599,270996	-0,414350	322,000000	836,000000
599,471985	-0,414661	321,000000	834,000000
599,672974	-0,414451	320,000000	831,000000
599,873962	-0,415603	318,000000	828,000000
600,074951	-0,415395	317,000000	825,000000
