Wavelength [nm]	Absorbance/Fluorescence	Baseline counts	Sample counts
555,254517	0,223370	572,000000	342,000000
555,455505	0,223882	571,000000	341,000000
555,656494	0,221849	570,000000	342,000000
555,857483	0,223120	570,000000	341,000000
556,058472	0,223633	569,000000	340,000000
556,259460	0,222869	568,000000	340,000000
556,460449	0,223383	567,000000	339,000000
556,661438	0,222617	566,000000	339,000000
556,862427	0,222362	564,000000	338,000000
557,063416	0,221592	563,000000	338,000000
557,264404	0,224169	563,000000	336,000000
557,465393	0,221333	561,000000	337,000000
557,666382	0,217988	560,000000	339,000000
557,867371	0,217988	560,000000	339,000000
558,068359	0,215155	558,000000	340,000000
558,269348	0,211829	557,000000	342,000000
558,470337	0,211829	557,000000	342,000000
558,671326	0,208516	556,000000	344,000000
558,872314	0,205691	554,000000	345,000000
559,073303	0,205691	554,000000	345,000000
559,274292	0,202863	552,000000	346,000000
559,475281	0,202075	551,000000	346,000000
559,676270	0,200033	550,000000	347,000000
559,877258	0,197993	549,000000	348,000000
560,078247	0,198451	548,000000	347,000000
560,279236	0,197658	547,000000	347,000000
560,480225	0,196863	546,000000	347,000000
560,681213	0,196863	546,000000	347,000000
560,882202	0,197320	545,000000	346,000000
561,083191	0,196523	544,000000	346,000000
561,284180	0,196981	543,000000	345,000000
561,485168	0,196180	542,000000	345,000000
561,686157	0,195378	541,000000	345,000000
561,887146	0,196295	539,000000	343,000000
562,088135	0,195030	539,000000	344,000000
562,289124	0,194224	538,000000	344,000000
562,490112	0,194680	537,000000	343,000000
562,691101	0,193060	535,000000	343,000000
562,892090	0,193060	535,000000	343,000000
563,093079	0,194787	534,000000	341,000000
563,294067	0,191886	532,000000	342,000000
563,495056	0,191068	531,000000	342,000000
563,696045	0,192340	531,000000	341,000000
563,897034	0,190701	529,000000	341,000000
564,098022	0,189880	528,000000	341,000000
564,299011	0,190332	527,000000	340,000000
564,500000	0,189507	526,000000	340,000000
564,700989	0,187405	525,000000	341,000000
564,901978	0,187852	524,000000	340,000000
565,102966	0,186192	522,000000	340,000000
565,303955	0,186192	522,000000	340,000000
565,504944	0,185359	521,000000	340,000000
565,705933	0,183688	519,000000	340,000000
565,906921	0,182851	518,000000	340,000000
566,107910	0,182012	517,000000	340,000000
566,308899	0,179053	515,000000	341,000000
566,509888	0,180328	515,000000	340,000000
566,710876	0,178209	514,000000	341,000000
566,911865	0,176516	512,000000	341,000000
567,112854	0,175667	511,000000	341,000000
567,313843	0,173963	509,000000	341,000000
567,514832	0,172692	509,000000	342,000000
567,715820	0,171838	508,000000	342,000000
567,916809	0,170982	507,000000	342,000000
568,117798	0,171396	506,000000	341,000000
568,318787	0,169676	504,000000	341,000000
568,519775	0,167542	503,000000	342,000000
568,720764	0,166678	502,000000	342,000000
568,921753	0,164544	501,000000	343,000000
569,122742	0,163676	500,000000	343,000000
569,323730	0,160671	498,000000	344,000000
569,524719	0,159798	497,000000	344,000000
569,725708	0,160188	496,000000	343,000000
569,926636	0,157169	494,000000	344,000000
570,127625	0,157169	494,000000	344,000000
570,328613	0,155028	493,000000	345,000000
