Wavelength [nm]	Absorbance/Fluorescence	Baseline counts	Sample counts
578,569153	-0,431652	446,000000	1205,000000
578,770142	-0,430821	445,000000	1200,000000
578,971130	-0,431436	444,000000	1199,000000
579,172119	-0,431327	443,000000	1196,000000
579,373108	-0,431218	442,000000	1193,000000
579,574097	-0,432094	440,000000	1190,000000
579,775085	-0,431620	439,000000	1186,000000
579,976074	-0,431878	438,000000	1184,000000
580,177063	-0,432503	437,000000	1183,000000
580,378052	-0,433761	435,000000	1181,000000
580,579041	-0,433287	434,000000	1177,000000
580,780029	-0,433919	433,000000	1176,000000
580,981018	-0,433444	432,000000	1172,000000
581,182007	-0,434450	431,000000	1172,000000
581,382996	-0,435357	429,000000	1169,000000
581,583984	-0,434509	428,000000	1164,000000
581,784973	-0,435152	427,000000	1163,000000
581,985962	-0,435048	426,000000	1160,000000
582,186951	-0,435695	425,000000	1159,000000
582,387939	-0,433817	425,000000	1154,000000
582,588928	-0,435112	423,000000	1152,000000
582,789917	-0,434251	422,000000	1147,000000
582,990906	-0,435556	420,000000	1145,000000
583,191895	-0,434036	420,000000	1141,000000
583,392883	-0,434966	418,000000	1138,000000
583,593872	-0,437049	416,000000	1138,000000
583,794861	-0,436565	415,000000	1134,000000
583,995850	-0,436462	414,000000	1131,000000
584,196838	-0,437128	413,000000	1130,000000
584,397827	-0,436641	412,000000	1126,000000
584,598816	-0,436151	411,000000	1122,000000
584,799805	-0,436718	409,000000	1118,000000
585,000793	-0,436718	409,000000	1118,000000
585,201782	-0,437680	407,000000	1115,000000
585,402771	-0,437579	406,000000	1112,000000
585,603760	-0,439333	404,000000	1111,000000
585,804749	-0,437374	404,000000	1106,000000
586,005737	-0,439825	401,000000	1104,000000
586,206726	-0,440122	400,000000	1102,000000
586,407715	-0,439629	399,000000	1098,000000
586,608704	-0,439531	398,000000	1095,000000
586,809692	-0,439034	397,000000	1091,000000
587,010681	-0,439731	396,000000	1090,000000
587,211670	-0,440032	395,000000	1088,000000
587,412659	-0,440637	393,000000	1084,000000
587,613647	-0,440138	392,000000	1080,000000
587,814636	-0,441554	390,000000	1078,000000
588,015625	-0,441055	389,000000	1074,000000
588,216614	-0,440552	388,000000	1070,000000
588,417603	-0,440453	387,000000	1067,000000
588,618591	-0,441577	386,000000	1067,000000
588,819580	-0,441481	385,000000	1064,000000
589,020569	-0,442517	383,000000	1061,000000
589,221558	-0,442422	382,000000	1058,000000
589,422546	-0,442327	381,000000	1055,000000
589,623535	-0,442645	380,000000	1053,000000
589,824524	-0,441307	379,000000	1047,000000
590,025513	-0,443190	377,000000	1046,000000
590,226501	-0,443096	376,000000	1043,000000
590,427490	-0,443419	375,000000	1041,000000
590,628479	-0,443326	374,000000	1038,000000
590,829468	-0,443232	373,000000	1035,000000
591,030457	-0,443557	372,000000	1033,000000
591,231445	-0,442619	371,000000	1028,000000
591,432434	-0,442946	370,000000	1026,000000
591,633423	-0,443274	369,000000	1024,000000
591,834412	-0,444785	367,000000	1022,000000
592,035400	-0,444267	366,000000	1018,000000
592,236389	-0,444601	365,000000	1016,000000
592,437378	-0,444508	364,000000	1013,000000
592,638367	-0,445274	363,000000	1012,000000
592,839355	-0,445522	361,000000	1007,000000
593,040344	-0,445431	360,000000	1004,000000
593,241333	-0,446117	358,000000	1000,000000
593,442322	-0,446027	357,000000	997,000000
593,643311	-0,447595	355,000000	995,000000
593,844299	-0,447508	354,000000	992,000000
594,045288	-0,447860	353,000000	990,000000
594,246277	-0,447774	352,000000	987,000000
594,447266	-0,447246	351,000000	983,000000
594,648254	-0,448401	349,000000	980,000000
594,849243	-0,448315	348,000000	977,000000
595,050232	-0,447337	347,000000	972,000000
595,251221	-0,448590	346,000000	972,000000
595,452209	-0,448505	345,000000	969,000000
595,653198	-0,449683	343,000000	966,000000
595,854187	-0,450051	342,000000	964,000000
596,055176	-0,449064	341,000000	959,000000
596,256165	-0,449887	340,000000	958,000000
596,457153	-0,450176	338,000000	953,000000
596,658142	-0,450094	337,000000	950,000000
596,859131	-0,451384	336,000000	950,000000
597,060120	-0,451305	335,000000	947,000000
597,261108	-0,451685	334,000000	945,000000
597,462097	-0,450684	333,000000	940,000000
597,663086	-0,450602	332,000000	937,000000
597,864075	-0,452298	330,000000	935,000000
598,065063	-0,452686	329,000000	933,000000
598,266052	-0,451674	328,000000	928,000000
598,467041	-0,451594	327,000000	925,000000
598,668030	-0,452454	326,000000	924,000000
598,869019	-0,451904	325,000000	920,000000
599,070007	-0,451824	324,000000	917,000000
599,270996	-0,453090	322,000000	914,000000
599,471985	-0,453013	321,000000	911,000000
599,672974	-0,452936	320,000000	908,000000
599,873962	-0,454221	318,000000	905,000000
600,074951	-0,454147	317,000000	902,000000
